support,itemsets
0.007519893093603839,"frozenset({'sharp abdominal pain', 'pelvic pain', 'lower abdominal pain'})"
0.003327326597690444,"frozenset({'sharp abdominal pain', 'pelvic pain', 'back pain'})"
0.0028596111144856815,"frozenset({'pelvic pain', 'lower abdominal pain', 'back pain'})"
0.001543528585987433,"frozenset({'sharp abdominal pain', 'pelvic pain', 'lower abdominal pain', 'back pain'})"
0.0016677127835482935,"frozenset({'nausea', 'pelvic pain', 'back pain'})"
0.002719228978112535,"frozenset({'sharp abdominal pain', 'nausea', 'pelvic pain'})"
0.0025154049147246013,"frozenset({'pelvic pain', 'nausea', 'lower abdominal pain'})"
0.0007923491735676635,"frozenset({'sharp abdominal pain', 'nausea', 'pelvic pain', 'back pain'})"
0.0009158584570113453,"frozenset({'pelvic pain', 'nausea', 'lower abdominal pain', 'back pain'})"
0.001368050915521,"frozenset({'pelvic pain', 'sharp abdominal pain', 'nausea', 'lower abdominal pain'})"
0.0014699629472149668,"frozenset({'burning abdominal pain', 'nausea', 'pelvic pain'})"
0.0012161952391558173,"frozenset({'burning abdominal pain', 'pelvic pain', 'back pain'})"
0.002416867453616527,"frozenset({'burning abdominal pain', 'pelvic pain', 'lower abdominal pain'})"
0.0023460014713127756,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'pelvic pain'})"
0.0007626529524118056,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'nausea', 'pelvic pain'})"
0.0007289072465528762,"frozenset({'pelvic pain', 'nausea', 'burning abdominal pain', 'lower abdominal pain'})"
0.0005716522572502649,"frozenset({'burning abdominal pain', 'nausea', 'pelvic pain', 'back pain'})"
0.0006236206442730163,"frozenset({'burning abdominal pain', 'pelvic pain', 'lower abdominal pain', 'back pain'})"
0.0006168715031012303,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'pelvic pain', 'back pain'})"
0.0012573650003037114,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'pelvic pain', 'lower abdominal pain'})"
0.0008787381805665229,"frozenset({'skin growth', 'skin swelling', 'pelvic pain'})"
0.0006566914360147671,"frozenset({'skin growth', 'skin lesion', 'pelvic pain'})"
0.0006094474478122659,"frozenset({'skin swelling', 'skin lesion', 'pelvic pain'})"
0.0006425182395540167,"frozenset({'pelvic pain', 'skin lesion', 'skin rash'})"
0.0006560165218975886,"frozenset({'skin growth', 'abnormal appearing skin', 'pelvic pain'})"
0.0006215959019214805,"frozenset({'abnormal appearing skin', 'pelvic pain', 'skin lesion'})"
0.0006053979631091943,"frozenset({'skin swelling', 'abnormal appearing skin', 'pelvic pain'})"
0.0006344192701478737,"frozenset({'pelvic pain', 'abnormal appearing skin', 'skin rash'})"
0.0006350941842650522,"frozenset({'skin growth', 'skin rash', 'pelvic pain'})"
0.0006411684113196596,"frozenset({'pelvic pain', 'skin swelling', 'skin rash'})"
0.0006614158348350172,"frozenset({'pelvic pain', 'skin rash', 'itching of skin'})"
0.0006364440124994095,"frozenset({'skin lesion', 'pelvic pain', 'itching of skin'})"
0.000606072877226373,"frozenset({'abnormal appearing skin', 'pelvic pain', 'itching of skin'})"
0.000622270816038659,"frozenset({'skin growth', 'pelvic pain', 'itching of skin'})"
0.000614171846632516,"frozenset({'skin swelling', 'pelvic pain', 'itching of skin'})"
0.0011891986744686739,"frozenset({'hip pain', 'pelvic pain', 'back pain'})"
0.0012344179203196393,"frozenset({'hip pain', 'pelvic pain', 'low back pain'})"
0.0006323945277963379,"frozenset({'hip pain', 'pelvic pain', 'low back pain', 'back pain'})"
0.0012681636261785687,"frozenset({'hip pain', 'leg pain', 'pelvic pain'})"
0.0011999973003435313,"frozenset({'leg pain', 'pelvic pain', 'back pain'})"
0.001212145754452746,"frozenset({'leg pain', 'pelvic pain', 'low back pain'})"
0.0005703024290159077,"frozenset({'sharp abdominal pain', 'leg pain', 'pelvic pain'})"
0.0006458928101399097,"frozenset({'hip pain', 'leg pain', 'pelvic pain', 'back pain'})"
0.0006229457301558377,"frozenset({'leg pain', 'pelvic pain', 'low back pain', 'back pain'})"
0.000625645386624552,"frozenset({'hip pain', 'leg pain', 'pelvic pain', 'low back pain'})"
0.0012870612214595694,"frozenset({'pelvic pain', 'low back pain', 'back pain'})"
0.0014031464496142866,"frozenset({'vomiting', 'pelvic pain', 'lower abdominal pain'})"
0.0013376797802479635,"frozenset({'sharp abdominal pain', 'vomiting', 'pelvic pain'})"
0.0013275560684902845,"frozenset({'vomiting', 'nausea', 'pelvic pain'})"
0.0009995478075414904,"frozenset({'vomiting', 'pelvic pain', 'back pain'})"
0.0008929113770272733,"frozenset({'burning abdominal pain', 'vomiting', 'pelvic pain'})"
0.0007289072465528762,"frozenset({'sharp abdominal pain', 'vomiting', 'pelvic pain', 'lower abdominal pain'})"
0.0006539917795460527,"frozenset({'sharp abdominal pain', 'vomiting', 'nausea', 'pelvic pain'})"
0.0006472426383742669,"frozenset({'vomiting', 'nausea', 'pelvic pain', 'lower abdominal pain'})"
0.000533857066688264,"frozenset({'vomiting', 'pelvic pain', 'lower abdominal pain', 'back pain'})"
0.0009907739240181688,"frozenset({'sharp abdominal pain', 'pelvic pain', 'headache'})"
0.000515634385524442,"frozenset({'vomiting', 'pelvic pain', 'headache'})"
0.0009894240957838115,"frozenset({'back pain', 'pelvic pain', 'headache'})"
0.0006242955583901948,"frozenset({'pelvic pain', 'lower abdominal pain', 'headache'})"
0.0005784013984220508,"frozenset({'nausea', 'pelvic pain', 'headache'})"
0.0006094474478122659,"frozenset({'leg pain', 'pelvic pain', 'headache'})"
0.01446475935937152,"frozenset({'sharp abdominal pain', 'painful urination'})"
0.00750976938184616,"frozenset({'side pain', 'painful urination'})"
0.004903925975419628,"frozenset({'pelvic pain', 'painful urination'})"
0.011084789460541146,"frozenset({'lower abdominal pain', 'painful urination'})"
0.0090782697901692,"frozenset({'painful urination', 'back pain'})"
0.003369846187072695,"frozenset({'burning abdominal pain', 'painful urination'})"
0.005314948672781389,"frozenset({'nausea', 'painful urination'})"
0.005057131480019168,"frozenset({'vomiting', 'painful urination'})"
0.001740603508203581,"frozenset({'painful urination', 'fever'})"
0.002221817273751915,"frozenset({'low back pain', 'painful urination'})"
0.0012303684356165677,"frozenset({'itching of skin', 'painful urination'})"
0.000576376656070515,"frozenset({'abnormal appearing skin', 'painful urination'})"
0.0008746886958634514,"frozenset({'skin rash', 'painful urination'})"
0.0006134969325153375,"frozenset({'painful urination', 'cough'})"
0.003504829010508413,"frozenset({'sharp abdominal pain', 'side pain', 'painful urination'})"
0.0030992056260840807,"frozenset({'side pain', 'painful urination', 'back pain'})"
0.0027104550945892137,"frozenset({'lower abdominal pain', 'side pain', 'painful urination'})"
0.0014395918119419304,"frozenset({'sharp abdominal pain', 'side pain', 'painful urination', 'back pain'})"
0.0012600646567724257,"frozenset({'lower abdominal pain', 'side pain', 'painful urination', 'back pain'})"
0.0011203574345164577,"frozenset({'sharp abdominal pain', 'lower abdominal pain', 'side pain', 'painful urination'})"
0.0005345319808054425,"frozenset({'lower abdominal pain', 'sharp abdominal pain', 'side pain', 'painful urination', 'back pain'})"
0.002497857147677958,"frozenset({'sharp abdominal pain', 'pelvic pain', 'painful urination'})"
0.0011959478156404598,"frozenset({'pelvic pain', 'side pain', 'painful urination'})"
0.0022785100595949168,"frozenset({'pelvic pain', 'lower abdominal pain', 'painful urination'})"
0.0016049457706506847,"frozenset({'pelvic pain', 'painful urination', 'back pain'})"
0.0015610763530340764,"frozenset({'nausea', 'pelvic pain', 'painful urination'})"
0.0006330694419135165,"frozenset({'sharp abdominal pain', 'pelvic pain', 'side pain', 'painful urination'})"
0.0005669278584300147,"frozenset({'pelvic pain', 'side pain', 'painful urination', 'back pain'})"
0.0005993237360545871,"frozenset({'pelvic pain', 'side pain', 'lower abdominal pain', 'painful urination'})"
0.0011952729015232812,"frozenset({'sharp abdominal pain', 'pelvic pain', 'lower abdominal pain', 'painful urination'})"
0.0008476921311763078,"frozenset({'painful urination', 'pelvic pain', 'lower abdominal pain', 'back pain'})"
0.0008220453947235214,"frozenset({'sharp abdominal pain', 'pelvic pain', 'painful urination', 'back pain'})"
0.0007936990018020207,"frozenset({'sharp abdominal pain', 'nausea', 'pelvic pain', 'painful urination'})"
0.0006134969325153375,"frozenset({'nausea', 'pelvic pain', 'painful urination', 'back pain'})"
0.0005905498525312654,"frozenset({'pelvic pain', 'nausea', 'lower abdominal pain', 'painful urination'})"
0.005274453825750673,"frozenset({'sharp abdominal pain', 'lower abdominal pain', 'painful urination'})"
0.004301227668779148,"frozenset({'sharp abdominal pain', 'painful urination', 'back pain'})"
0.00414734725006243,"frozenset({'lower abdominal pain', 'painful urination', 'back pain'})"
0.0019322791174823004,"frozenset({'sharp abdominal pain', 'lower abdominal pain', 'painful urination', 'back pain'})"
0.0013181072708497844,"frozenset({'burning abdominal pain', 'lower abdominal pain', 'painful urination'})"
0.0012533155156006397,"frozenset({'burning abdominal pain', 'painful urination', 'back pain'})"
0.0006229457301558377,"frozenset({'burning abdominal pain', 'side pain', 'painful urination'})"
0.0016204687953457922,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'painful urination'})"
0.0012566900861865327,"frozenset({'burning abdominal pain', 'nausea', 'painful urination'})"
0.0012060715273981386,"frozenset({'burning abdominal pain', 'pelvic pain', 'painful urination'})"
0.0006391436689681238,"frozenset({'burning abdominal pain', 'vomiting', 'painful urination'})"
0.0006708646324755175,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'lower abdominal pain', 'painful urination'})"
0.0007079849089203399,"frozenset({'burning abdominal pain', 'lower abdominal pain', 'painful urination', 'back pain'})"
0.0006438680677883739,"frozenset({'burning abdominal pain', 'nausea', 'painful urination', 'back pain'})"
0.0006182213313355875,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'painful urination', 'back pain'})"
0.0006573663501319457,"frozenset({'burning abdominal pain', 'nausea', 'lower abdominal pain', 'painful urination'})"
0.0006303697854448022,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'nausea', 'painful urination'})"
0.0006445429819055525,"frozenset({'burning abdominal pain', 'nausea', 'pelvic pain', 'painful urination'})"
0.0006161965889840518,"frozenset({'burning abdominal pain', 'pelvic pain', 'painful urination', 'back pain'})"
0.0005986488219374085,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'pelvic pain', 'painful urination'})"
0.0006330694419135165,"frozenset({'burning abdominal pain', 'pelvic pain', 'lower abdominal pain', 'painful urination'})"
0.0021813224267212,"frozenset({'sharp abdominal pain', 'nausea', 'painful urination'})"
0.0021502763773309846,"frozenset({'nausea', 'lower abdominal pain', 'painful urination'})"
0.0021158557573548765,"frozenset({'nausea', 'painful urination', 'back pain'})"
0.001675136838837258,"frozenset({'nausea', 'side pain', 'painful urination'})"
0.0009651271875653823,"frozenset({'sharp abdominal pain', 'nausea', 'lower abdominal pain', 'painful urination'})"
0.0011048344098213503,"frozenset({'nausea', 'lower abdominal pain', 'painful urination', 'back pain'})"
0.0008800880088008801,"frozenset({'sharp abdominal pain', 'nausea', 'painful urination', 'back pain'})"
0.0008314941923640216,"frozenset({'nausea', 'side pain', 'lower abdominal pain', 'painful urination'})"
0.0007909993453333064,"frozenset({'nausea', 'side pain', 'painful urination', 'back pain'})"
0.0007154089642093044,"frozenset({'sharp abdominal pain', 'nausea', 'side pain', 'painful urination'})"
0.0021226048985266625,"frozenset({'vomiting', 'painful urination', 'back pain'})"
0.0020031450997860523,"frozenset({'vomiting', 'side pain', 'painful urination'})"
0.0017034832317587587,"frozenset({'vomiting', 'nausea', 'painful urination'})"
0.0021178804997064125,"frozenset({'vomiting', 'lower abdominal pain', 'painful urination'})"
0.0021016825608941264,"frozenset({'sharp abdominal pain', 'vomiting', 'painful urination'})"
0.000852416529996558,"frozenset({'vomiting', 'side pain', 'painful urination', 'back pain'})"
0.0007714268359351273,"frozenset({'vomiting', 'lower abdominal pain', 'side pain', 'painful urination'})"
0.0008800880088008801,"frozenset({'sharp abdominal pain', 'vomiting', 'side pain', 'painful urination'})"
0.0005331821525710853,"frozenset({'vomiting', 'nausea', 'side pain', 'painful urination'})"
0.000768727179466413,"frozenset({'vomiting', 'nausea', 'painful urination', 'back pain'})"
0.0007376811300761978,"frozenset({'vomiting', 'nausea', 'lower abdominal pain', 'painful urination'})"
0.0005804261407735866,"frozenset({'sharp abdominal pain', 'vomiting', 'nausea', 'painful urination'})"
0.0011061842380557074,"frozenset({'vomiting', 'lower abdominal pain', 'painful urination', 'back pain'})"
0.0008281196217781288,"frozenset({'sharp abdominal pain', 'vomiting', 'painful urination', 'back pain'})"
0.0008578158429339867,"frozenset({'sharp abdominal pain', 'vomiting', 'lower abdominal pain', 'painful urination'})"
0.0008713141252775584,"frozenset({'back pain', 'painful urination', 'fever'})"
0.0009219326840659526,"frozenset({'lower abdominal pain', 'painful urination', 'fever'})"
0.0005453306066803,"frozenset({'sharp abdominal pain', 'painful urination', 'fever'})"
0.0013214818414356772,"frozenset({'vomiting', 'low back pain', 'painful urination'})"
0.0011277814898054224,"frozenset({'sharp abdominal pain', 'low back pain', 'painful urination'})"
0.0009772756416745968,"frozenset({'low back pain', 'painful urination', 'back pain'})"
0.0009658021016825609,"frozenset({'low back pain', 'side pain', 'painful urination'})"
0.0010103464334163478,"frozenset({'lower abdominal pain', 'low back pain', 'painful urination'})"
0.0007005608536313754,"frozenset({'nausea', 'low back pain', 'painful urination'})"
0.0006539917795460527,"frozenset({'sharp abdominal pain', 'vomiting', 'low back pain', 'painful urination'})"
0.0005932495089999798,"frozenset({'vomiting', 'low back pain', 'painful urination', 'back pain'})"
0.000564903116078479,"frozenset({'sharp abdominal pain', 'low back pain', 'painful urination', 'back pain'})"
0.0005088852443526561,"frozenset({'lower abdominal pain', 'low back pain', 'painful urination', 'back pain'})"
0.0005777264843048722,"frozenset({'vomiting', 'low back pain', 'side pain', 'painful urination'})"
0.000556804146672336,"frozenset({'sharp abdominal pain', 'low back pain', 'side pain', 'painful urination'})"
0.0005203587843446921,"frozenset({'low back pain', 'side pain', 'painful urination', 'back pain'})"
0.0005939244231171583,"frozenset({'vomiting', 'lower abdominal pain', 'low back pain', 'painful urination'})"
0.0005824508831251223,"frozenset({'sharp abdominal pain', 'lower abdominal pain', 'low back pain', 'painful urination'})"
0.011328433456842616,"frozenset({'retention of urine', 'sharp abdominal pain'})"
0.010101439591811942,"frozenset({'retention of urine', 'painful urination'})"
0.005413486133889462,"frozenset({'retention of urine', 'side pain'})"
0.0011203574345164577,"frozenset({'retention of urine', 'pelvic pain'})"
0.007060951493922398,"frozenset({'retention of urine', 'lower abdominal pain'})"
0.006135644239270553,"frozenset({'retention of urine', 'back pain'})"
